Unnamed: 0,step_count,distance_covered,speed,calories_burned,start_time_interval_hourly,end_time_interval_hourly,time_offset,test_subject,location,name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,uvindex,Clear,Overcast,Partially cloudy,Rain,Snow
88,5598.0,4203.309993,,212.5599976,2025-02-18 13:00:00,2025-02-18 14:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-18 13:00:00,2.6,-1.8,-6.3,51.86,0.0,0.0,,0.0,0.0,35.8,18.4,108.0,1025.9,13.3,27.6,472.0,5,1,0,0,0,0
89,31.0,23.0300004,,1.1,2025-02-18 14:00:00,2025-02-18 15:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-18 14:00:00,2.8,-1.4,-6.9,48.64,0.0,0.0,,0.0,0.0,32.5,18.4,97.0,1025.2,23.9,28.8,439.0,4,0,0,1,0,0
90,23.0,17.8,,0.7099998,2025-02-18 17:00:00,2025-02-18 18:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-18 17:00:00,3.0,-1.2,-7.9,44.76,0.0,0.0,,0.0,0.0,28.9,18.1,97.0,1024.2,68.7,29.5,84.0,1,0,0,1,0,0
91,13.0,10.2699995,,0.4,2025-02-18 19:00:00,2025-02-18 20:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-18 19:00:00,1.2,-2.9,-6.7,55.9,0.0,0.0,,0.0,0.0,22.9,14.6,83.0,1024.2,4.9,28.0,0.0,0,1,0,0,0,0
92,19.0,14.469999,,0.62,2025-02-18 23:00:00,2025-02-19 00:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-18 23:00:00,0.0,-3.7,-6.4,62.08,0.0,0.0,,0.0,0.0,21.9,11.7,99.0,1024.0,79.4,27.5,0.0,0,0,0,1,0,0
93,6.0,4.59,,0.19,2025-02-19 04:00:00,2025-02-19 05:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-19 04:00:00,-0.5,-4.9,-7.3,60.09,0.0,0.0,,0.0,0.0,22.8,14.7,99.0,1022.5,86.6,33.1,0.0,0,0,0,1,0,0
94,12.0,9.0,,0.41,2025-02-19 06:00:00,2025-02-19 07:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-19 06:00:00,-0.9,-5.4,-7.6,60.73,0.0,0.0,,0.0,0.0,22.4,14.5,100.0,1022.3,97.2,33.1,0.0,0,0,1,0,0,0
95,3064.0,2399.849902,,97.9899946,2025-02-19 07:00:00,2025-02-19 08:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-19 07:00:00,-1.0,-5.5,-7.6,60.72,0.0,0.0,,0.0,0.0,29.2,14.7,100.0,1022.0,99.4,33.1,0.0,0,0,1,0,0,0
96,6.0,7.59,,0.49,2025-02-19 08:00:00,2025-02-19 09:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-19 08:00:00,-0.9,-5.5,-7.8,59.6,0.0,0.0,,0.0,0.0,25.5,14.7,116.0,1022.0,97.2,28.3,21.0,0,0,1,0,0,0
97,1053.0,795.95997,,34.919994,2025-02-19 09:00:00,2025-02-19 10:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-19 09:00:00,-0.3,-4.8,-7.6,57.95,0.0,0.0,,0.0,0.0,21.6,15.1,109.0,1022.2,97.1,29.9,95.0,1,0,1,0,0,0
98,2934.0,2228.450003,,95.8399998,2025-02-19 10:00:00,2025-02-19 11:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-19 10:00:00,0.6,-4.2,-7.7,53.77,0.0,0.0,,0.0,0.0,29.0,17.9,118.0,1022.0,97.2,28.4,191.0,2,0,1,0,0,0
99,2997.0,2294.0599987,,100.84,2025-02-19 11:00:00,2025-02-19 12:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-19 11:00:00,1.6,-2.9,-7.7,50.12,0.0,0.0,,0.0,0.0,28.9,18.4,109.0,1022.0,97.2,25.5,285.0,3,0,1,0,0,0
100,492.0,381.640014,,16.54999856,2025-02-19 12:00:00,2025-02-19 13:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-19 12:00:00,2.8,-1.4,-7.4,47.14,0.0,0.0,,0.0,0.0,25.6,18.2,109.0,1022.0,97.2,29.8,339.0,3,0,1,0,0,0
101,4178.0,3231.5,,134.83999998,2025-02-19 13:00:00,2025-02-19 14:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-19 13:00:00,4.2,0.7,-7.0,44.13,0.0,0.0,,0.0,0.0,25.8,15.1,100.0,1021.7,99.4,28.5,386.0,4,0,1,0,0,0
102,132.0,100.959997,,4.2399997,2025-02-19 14:00:00,2025-02-19 15:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-19 14:00:00,4.8,1.1,-6.7,43.27,0.0,0.0,,0.0,0.0,25.5,18.1,109.0,1021.0,99.4,29.5,435.0,4,0,1,0,0,0
103,6.0,4.72,,0.19,2025-02-19 16:00:00,2025-02-19 17:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-19 16:00:00,5.5,2.5,-6.0,43.32,0.0,0.0,,0.0,0.0,22.9,14.4,118.0,1020.7,97.2,26.7,108.0,1,0,1,0,0,0
104,11.0,9.46,,0.44,2025-02-19 17:00:00,2025-02-19 18:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-19 17:00:00,4.5,1.8,-5.7,47.58,0.0,0.0,,0.0,0.0,18.1,11.0,125.0,1020.8,98.8,33.5,35.0,0,0,1,0,0,0
105,11.0,11.0,,0.47,2025-02-19 18:00:00,2025-02-19 19:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-19 18:00:00,3.8,1.8,-5.4,51.07,0.0,0.0,,0.0,0.0,14.8,7.8,117.0,1020.7,99.4,29.2,0.0,0,0,1,0,0,0
106,16.0,14.53,,0.74,2025-02-19 22:00:00,2025-02-19 23:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-19 22:00:00,2.7,-0.2,-3.1,65.5,0.0,0.0,,0.0,0.0,18.0,10.6,129.0,1021.1,99.4,20.4,0.0,0,0,1,0,0,0
107,23.0,18.020001,,0.72,2025-02-20 01:00:00,2025-02-20 02:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-20 01:00:00,1.4,-1.7,-2.4,76.18,0.0,0.0,,0.0,0.0,17.9,10.0,128.0,1020.9,96.6,14.9,0.0,0,0,1,0,0,0
108,15.0,12.14,,0.48,2025-02-20 06:00:00,2025-02-20 07:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-20 06:00:00,3.1,-0.2,0.1,80.9,0.0,0.0,,0.0,0.0,17.7,12.8,150.0,1020.1,99.5,11.1,0.0,0,0,1,0,0,0
109,16.0,13.12,,0.51,2025-02-20 08:00:00,2025-02-20 09:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-20 08:00:00,4.7,2.3,2.1,82.76,0.0,0.0,,0.0,0.0,14.1,10.4,161.0,1020.4,99.4,10.9,13.0,0,0,1,0,0,0
110,287.0,235.710002,,10.2999996,2025-02-20 09:00:00,2025-02-20 10:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-20 09:00:00,6.6,4.3,3.8,82.44,0.0,0.0,,0.0,0.0,14.4,11.3,169.0,1020.3,90.9,10.2,86.0,1,0,1,0,0,0
111,65.0,49.27,,2.05,2025-02-20 10:00:00,2025-02-20 11:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-20 10:00:00,8.1,5.7,5.5,83.56,0.0,0.0,,0.0,0.0,17.8,13.8,179.0,1020.3,99.4,10.1,134.0,1,0,1,0,0,0
112,255.0,197.099999,,8.08,2025-02-20 11:00:00,2025-02-20 12:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-20 11:00:00,10.4,10.4,7.1,80.05,0.0,0.0,,0.0,0.0,21.8,14.6,181.0,1020.4,99.4,12.0,329.0,3,0,1,0,0,0
113,211.0,169.599995,,6.9699992,2025-02-20 12:00:00,2025-02-20 13:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-20 12:00:00,11.3,11.3,7.2,76.13,0.0,0.0,,0.0,0.0,27.9,17.3,190.0,1020.5,97.1,14.6,222.0,2,0,1,0,0,0
114,1320.0,1050.599822,,44.4699935,2025-02-20 13:00:00,2025-02-20 14:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-20 13:00:00,12.1,12.1,7.3,72.32,0.0,0.0,,0.0,0.0,35.0,18.1,193.0,1020.0,99.4,17.9,179.0,2,0,1,0,0,0
115,726.0,563.98,,24.34,2025-02-20 14:00:00,2025-02-20 15:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-20 14:00:00,12.3,12.3,7.8,74.05,0.0,0.0,,0.0,0.0,28.6,21.0,201.0,1020.4,98.8,18.1,149.0,1,0,1,0,0,0
116,66.0,62.520002000000005,,3.2700000200000003,2025-02-20 15:00:00,2025-02-20 16:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-20 15:00:00,12.2,12.2,8.2,76.63,0.0,0.0,,0.0,0.0,25.8,17.7,202.0,1020.3,99.4,17.5,155.0,2,0,1,0,0,0
117,4143.0,3148.949998,,139.4999947,2025-02-20 16:00:00,2025-02-20 17:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-20 16:00:00,12.4,12.4,8.9,79.27,0.0,0.0,,0.0,0.0,26.0,17.7,201.0,1020.3,99.4,19.9,36.0,0,0,1,0,0,0
118,2006.0,1559.089,,66.36,2025-02-20 17:00:00,2025-02-20 18:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-20 17:00:00,11.8,11.8,9.1,83.83,0.0,0.0,,0.0,0.0,26.1,17.8,209.0,1020.9,98.5,22.1,22.0,0,0,1,0,0,0
119,1902.0,1463.6600025,,65.52999972,2025-02-20 18:00:00,2025-02-20 19:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-20 18:00:00,10.8,10.8,9.2,89.41,0.0,0.0,,0.0,0.0,25.5,14.2,190.0,1020.7,99.5,14.8,0.0,0,0,1,0,0,0
120,5891.0,4433.492005,,192.929998,2025-02-20 19:00:00,2025-02-20 20:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-20 19:00:00,10.8,10.8,9.1,89.8,0.0,0.0,,0.0,0.0,21.4,14.2,180.0,1020.9,100.0,19.2,0.0,0,0,1,0,0,0
121,3967.0,3219.548001,,147.86999457,2025-02-20 20:00:00,2025-02-20 21:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-20 20:00:00,10.1,10.1,8.1,87.39,0.0,0.0,,0.0,0.0,30.2,11.2,180.0,1020.0,90.0,10.0,0.0,0,0,0,1,0,0
122,1024.0,779.859952,,33.09999762,2025-02-20 21:00:00,2025-02-20 22:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-20 21:00:00,11.1,11.1,8.1,81.76,0.0,0.0,,0.0,0.0,30.2,5.4,310.0,1021.0,100.0,10.0,0.0,0,0,1,0,0,0
123,1098.0,857.719892,,33.4899927,2025-02-20 22:00:00,2025-02-20 23:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-20 22:00:00,11.3,11.3,8.7,84.01,0.0,0.0,,0.0,0.0,21.6,14.4,200.0,1021.2,100.0,29.9,0.0,0,0,1,0,0,0
124,15.0,11.5,,0.48,2025-02-21 02:00:00,2025-02-21 03:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-21 02:00:00,10.8,10.8,9.0,88.84,0.0,0.0,,0.0,0.0,17.9,14.1,173.0,1021.3,99.1,28.2,0.0,0,0,1,0,0,0
125,20.0,16.4499996,,0.75,2025-02-21 06:00:00,2025-02-21 07:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-21 06:00:00,9.2,7.6,8.6,95.88,0.0,0.0,,0.0,0.0,14.5,10.8,155.0,1019.5,99.4,15.2,0.0,0,0,1,0,0,0
126,7.0,5.56,,0.22,2025-02-21 09:00:00,2025-02-21 10:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-21 09:00:00,11.4,11.4,9.1,86.19,0.0,0.0,,0.0,0.0,23.0,10.7,162.0,1019.7,99.4,29.2,105.0,1,0,1,0,0,0
127,7.0,16.0,,0.99,2025-02-21 10:00:00,2025-02-21 11:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-21 10:00:00,12.9,12.9,9.4,79.09,0.0,0.0,,0.0,0.0,18.3,14.3,162.0,1019.3,99.4,34.8,148.0,1,0,1,0,0,0
128,558.0,442.203,,20.04,2025-02-21 11:00:00,2025-02-21 12:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-21 11:00:00,14.2,14.2,9.4,72.63,0.0,0.0,,0.0,0.0,25.1,17.4,163.0,1019.0,98.3,30.0,123.0,1,0,1,0,0,0
129,3181.0,2609.4099747,,116.649997,2025-02-21 12:00:00,2025-02-21 13:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-21 12:00:00,16.9,16.9,9.6,61.78,0.0,0.0,,0.0,0.0,28.4,17.9,170.0,1018.4,98.3,30.9,444.0,4,0,1,0,0,0
130,2028.0,1669.526999,,72.57099963,2025-02-21 13:00:00,2025-02-21 14:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-21 13:00:00,17.9,17.9,8.6,54.51,0.0,0.0,,0.0,0.0,35.8,18.6,171.0,1017.4,90.5,31.0,412.0,4,0,1,0,0,0
131,26.0,21.08,,0.83,2025-02-21 14:00:00,2025-02-21 15:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-21 14:00:00,18.4,18.4,7.9,50.44,0.0,0.0,,0.0,0.0,38.9,24.6,171.0,1016.4,95.9,35.0,321.0,3,0,1,0,0,0
132,29.0,24.22,,1.05,2025-02-22 01:00:00,2025-02-22 02:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-22 01:00:00,11.8,11.8,7.5,74.94,0.0,0.0,,0.0,0.0,18.4,10.7,152.0,1013.5,100.0,33.6,0.0,0,0,1,0,0,0
133,14.0,11.03,,0.45,2025-02-22 06:00:00,2025-02-22 07:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-22 06:00:00,11.2,11.2,7.5,77.85,0.006,100.0,rain,0.0,0.0,18.0,13.8,170.0,1012.4,100.0,29.4,0.0,0,0,1,0,1,0
134,275.0,217.420001,,9.18,2025-02-22 10:00:00,2025-02-22 11:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-22 10:00:00,9.6,7.6,8.8,94.15,0.549,100.0,rain,0.0,0.0,18.8,14.0,170.0,1013.9,100.0,16.8,44.0,0,0,1,0,1,0
135,364.0,282.210001,,11.50999959,2025-02-22 12:00:00,2025-02-22 13:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-22 12:00:00,10.4,10.4,9.3,92.85,0.316,100.0,rain,0.0,0.0,21.3,13.9,171.0,1013.9,100.0,19.8,106.0,1,0,1,0,1,0
136,40.0,32.07,,1.22000004,2025-02-22 13:00:00,2025-02-22 14:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-22 13:00:00,11.2,11.2,9.9,91.7,0.045,100.0,rain,0.0,0.0,25.4,17.2,179.0,1013.9,98.8,27.3,150.0,2,0,1,0,1,0
137,7.0,5.0,,0.24,2025-02-22 14:00:00,2025-02-22 15:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-22 14:00:00,12.2,12.2,10.0,86.55,0.0,0.0,,0.0,0.0,22.5,14.9,181.0,1014.2,99.4,42.6,73.0,1,0,1,0,0,0
138,15.0,11.249999,,0.51,2025-02-22 22:00:00,2025-02-22 23:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-22 22:00:00,10.1,10.1,9.7,97.32,0.0,0.0,,0.0,0.0,15.6,11.2,233.0,1021.7,98.5,7.4,0.0,0,0,1,0,0,0
139,14.0,11.0,,0.44,2025-02-23 01:00:00,2025-02-23 02:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-23 01:00:00,9.3,7.2,8.5,94.68,0.0,0.0,,0.0,0.0,25.3,14.6,233.0,1024.3,95.3,7.8,0.0,0,0,1,0,0,0
140,13.0,9.87,,0.4599999999999999,2025-02-23 06:00:00,2025-02-23 07:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-23 06:00:00,8.0,6.2,7.3,95.45,0.0,0.0,,0.0,0.0,14.7,10.5,201.0,1026.8,99.5,6.6,0.0,0,0,1,0,0,0
141,7.0,5.41,,0.25,2025-02-23 10:00:00,2025-02-23 11:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-23 10:00:00,8.5,6.3,8.0,96.16,0.0,0.0,,0.0,0.0,18.5,13.9,200.0,1028.1,99.5,7.0,118.0,1,0,1,0,0,0
142,14.0,13.840001,,0.75999993,2025-02-23 14:00:00,2025-02-23 15:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-23 14:00:00,14.4,14.4,7.9,64.94,0.0,0.0,,0.0,0.0,29.4,18.7,201.0,1026.5,44.6,34.4,506.0,5,0,0,1,0,0
143,12.0,9.94,,0.4,2025-02-24 02:00:00,2025-02-24 03:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-24 02:00:00,11.8,11.8,7.4,74.41,0.0,0.0,,0.0,0.0,31.8,21.5,183.0,1021.7,99.4,40.3,0.0,0,0,1,0,0,0
144,25.0,21.910001,,1.17,2025-02-24 06:00:00,2025-02-24 07:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-24 06:00:00,11.8,11.8,6.8,71.24,0.0,0.0,,0.0,0.0,29.4,21.3,191.0,1018.6,100.0,44.0,0.0,0,0,1,0,0,0
145,15.0,15.559999,,1.08999995,2025-02-24 10:00:00,2025-02-24 11:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-24 10:00:00,11.7,11.7,6.8,71.83,0.078,100.0,rain,0.0,0.0,36.4,22.4,182.0,1016.3,100.0,42.8,84.0,1,0,1,0,1,0
146,72.0,59.030006,,2.87,2025-02-24 11:00:00,2025-02-24 12:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-24 11:00:00,12.6,12.6,6.8,67.73,0.0,0.0,,0.0,0.0,39.8,27.9,198.0,1015.9,99.4,44.0,200.0,2,0,1,0,0,0
147,282.0,225.750001,,11.75,2025-02-24 15:00:00,2025-02-24 16:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-24 15:00:00,11.6,11.6,8.8,82.76,0.322,100.0,rain,0.0,0.0,33.5,22.3,211.0,1014.6,100.0,18.8,41.0,0,0,1,0,1,0
148,2379.0,1890.699954,,94.7899948,2025-02-24 16:00:00,2025-02-24 17:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-24 16:00:00,10.7,10.7,9.7,93.69,0.549,100.0,rain,0.0,0.0,30.7,19.1,203.0,1014.4,100.0,12.9,60.0,1,0,1,0,1,0
149,1412.0,1127.540017,,56.96999436,2025-02-24 17:00:00,2025-02-24 18:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-24 17:00:00,10.6,10.6,9.8,94.25,0.0,0.0,,0.0,0.0,32.7,18.5,210.0,1014.7,100.0,9.5,7.0,0,0,1,0,0,0
150,1453.0,1164.4700055,,55.64999924,2025-02-24 18:00:00,2025-02-24 19:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-24 18:00:00,10.4,10.4,9.5,94.42,0.078,100.0,rain,0.0,0.0,25.5,17.5,212.0,1014.8,99.0,40.2,11.0,0,0,1,0,1,0
151,22.0,16.339999,,0.69999996,2025-02-25 02:00:00,2025-02-25 03:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-25 02:00:00,7.6,5.2,7.2,96.91,0.0,0.0,,0.0,0.0,20.9,13.8,202.0,1015.5,12.0,13.3,0.0,0,1,0,0,0,0
152,36.0,27.5899986,,1.05,2025-02-25 12:00:00,2025-02-25 13:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-25 12:00:00,11.4,11.4,7.8,78.31,0.0,0.0,,0.0,0.0,24.4,16.2,200.0,1013.6,99.4,30.5,204.0,2,0,1,0,0,0
153,11.0,7.48,,0.5,2025-02-25 16:00:00,2025-02-25 17:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-25 16:00:00,12.2,12.2,6.5,67.8,0.0,0.0,,0.0,0.0,8.1,7.4,74.0,1011.6,99.4,38.6,108.0,1,0,1,0,0,0
154,65.0,49.24,,2.0999998,2025-02-25 20:00:00,2025-02-25 21:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-25 20:00:00,9.7,8.3,7.5,86.25,0.0,0.0,,0.0,0.0,14.2,9.9,20.0,1012.3,99.4,22.1,0.0,0,0,1,0,0,0
155,17.0,13.370001,,0.45000002,2025-02-26 00:00:00,2025-02-26 01:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-26 00:00:00,7.7,4.9,7.3,97.66,0.891,100.0,rain,0.0,0.0,28.1,16.5,322.0,1013.9,99.4,4.6,0.0,0,0,1,0,1,0
156,351.0,268.300002,,12.0799997,2025-02-26 06:00:00,2025-02-26 07:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-26 06:00:00,5.3,3.7,5.0,97.67,0.0,0.0,,0.0,0.0,14.7,7.5,269.0,1016.4,96.2,8.6,0.0,0,0,1,0,0,0
157,2039.0,1673.519997,,72.5499986,2025-02-26 07:00:00,2025-02-26 08:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-26 07:00:00,4.0,2.2,3.8,98.55,0.731,100.0,rain,0.0,0.0,21.5,7.2,249.0,1016.6,97.4,5.8,0.0,0,0,1,0,1,0
158,40.0,30.35,,1.23000001,2025-02-26 08:00:00,2025-02-26 09:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-26 08:00:00,3.6,1.7,3.5,99.28,0.0,0.0,,0.0,0.0,10.7,7.1,230.0,1017.1,59.4,5.2,17.0,0,0,0,1,0,0
159,421.0,331.2100256,,14.309998,2025-02-26 09:00:00,2025-02-26 10:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-26 09:00:00,4.2,1.6,4.0,99.2,0.0,0.0,,0.0,0.0,9.4,10.3,222.0,1017.4,11.9,5.4,168.0,2,1,0,0,0,0
160,2045.0,1534.901931,,67.7299817,2025-02-26 10:00:00,2025-02-26 11:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-26 10:00:00,7.3,4.7,6.1,91.94,0.0,0.0,,0.0,0.0,18.0,14.4,232.0,1017.8,36.8,10.0,238.0,2,0,0,1,0,0
161,1669.0,1294.150859,,54.7299931,2025-02-26 11:00:00,2025-02-26 12:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-26 11:00:00,8.6,6.2,6.4,86.16,0.0,0.0,,0.0,0.0,24.7,14.4,230.0,1017.9,35.7,16.0,417.0,4,0,0,1,0,0
162,1469.0,1164.729008,,48.878999,2025-02-26 12:00:00,2025-02-26 13:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-26 12:00:00,9.6,7.2,5.9,77.54,0.0,0.0,,0.0,0.0,22.0,17.3,230.0,1017.5,12.0,19.1,499.0,5,1,0,0,0,0
163,210.0,164.239999,,6.62999964,2025-02-26 13:00:00,2025-02-26 14:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-26 13:00:00,11.0,11.0,5.0,66.89,0.0,0.0,,0.0,0.0,32.1,21.2,230.0,1017.0,39.8,28.9,142.0,1,0,0,1,0,0
164,749.0,600.9700106,,24.92999755,2025-02-26 14:00:00,2025-02-26 15:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-26 14:00:00,10.5,10.5,3.5,61.87,0.0,0.0,,0.0,0.0,29.0,17.8,231.0,1016.4,15.1,29.8,317.0,3,1,0,0,0,0
165,69.0,52.56999999999999,,2.36,2025-02-26 15:00:00,2025-02-26 16:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-26 15:00:00,11.3,11.3,3.0,56.87,0.0,0.0,,0.0,0.0,31.9,20.5,221.0,1015.9,13.8,30.9,218.0,2,1,0,0,0,0
166,90.0,70.768,,3.241,2025-02-26 16:00:00,2025-02-26 17:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-26 16:00:00,10.0,10.0,2.5,59.53,0.0,0.0,,0.0,0.0,32.5,21.2,212.0,1015.5,96.0,35.6,155.0,2,0,1,0,0,0
167,25.0,20.681,,0.8099999499999999,2025-02-26 17:00:00,2025-02-26 18:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-26 17:00:00,9.6,7.0,2.7,62.26,0.0,0.0,,0.0,0.0,29.6,18.2,194.0,1014.9,99.4,39.7,49.0,0,0,1,0,0,0
168,143.0,103.351,,5.86999995,2025-02-26 18:00:00,2025-02-26 19:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-26 18:00:00,8.6,5.9,2.3,64.82,0.0,0.0,,0.0,0.0,32.3,17.7,198.0,1014.6,99.4,44.3,0.0,0,0,1,0,0,0
169,270.0,202.32,,9.63,2025-02-26 19:00:00,2025-02-26 20:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-26 19:00:00,8.3,5.9,2.7,67.73,0.0,0.0,,0.0,0.0,35.6,14.4,171.0,1014.1,100.0,44.4,0.0,0,0,1,0,0,0
170,40.0,30.67,,1.35,2025-02-26 20:00:00,2025-02-26 21:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-26 20:00:00,7.9,5.0,3.3,73.02,0.0,0.0,,0.0,0.0,28.8,17.6,171.0,1013.6,99.4,35.7,0.0,0,0,1,0,0,0
171,21.0,17.32,,0.56,2025-02-26 21:00:00,2025-02-26 22:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-26 21:00:00,6.7,3.9,5.0,88.85,0.784,100.0,rain,0.0,0.0,22.3,14.8,179.0,1013.1,100.0,10.9,0.0,0,0,1,0,1,0
172,37.0,30.2,,1.3199999999999998,2025-02-27 00:00:00,2025-02-27 01:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-27 00:00:00,6.6,3.4,5.8,94.34,0.176,100.0,rain,0.0,0.0,25.7,17.9,203.0,1011.7,99.1,35.2,0.0,0,0,1,0,1,0
173,10.0,8.8,,0.36,2025-02-27 01:00:00,2025-02-27 02:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-27 01:00:00,6.5,3.3,5.6,94.01,0.09,100.0,rain,0.0,0.0,32.4,17.4,237.0,1012.1,89.4,26.4,0.0,0,0,0,1,1,0
174,10.0,7.87,,0.32,2025-02-27 06:00:00,2025-02-27 07:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-27 06:00:00,4.0,0.7,3.7,97.73,0.0,0.0,,0.0,0.0,17.9,14.3,211.0,1013.5,97.6,17.0,0.0,0,0,1,0,0,0
175,58.0,45.269999,,1.92999995,2025-02-27 10:00:00,2025-02-27 11:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-27 10:00:00,6.4,2.7,4.9,90.55,0.0,0.0,,0.0,0.0,28.3,20.7,222.0,1015.2,54.8,20.0,345.0,3,0,0,1,0,0
176,104.0,77.9000001,,3.71,2025-02-27 11:00:00,2025-02-27 12:00:00,UTC+0100,1,Eindhoven,Eindhoven,2025-02-27 11:00:00,8.0,4.9,5.2,82.15,0.0,0.0,,0.0,0.0,28.3,20.6,215.0,1015.4,92.4,21.2,427.0,4,0,1,0,0,0
